"SITE_ID","SITE_NAME","MOVED_TO_SITE_ID","DATE","DEPTH","WATER","DENSITY","LATITUDE","LONGITUDE"
1094,"PATTEN",NA,"1990-28-02",29,6.6,0.23,46.067867,-68.437119
1110,"DYER BROOK",NA,"1990-28-02",26,6.2,0.24,46.050008,-68.225159
1132,"LINCOLN",NA,"1990-28-02",24,5.9,0.25,45.380429,-68.449478
1154,"TOPSFIELD",1559,"1990-28-02",23,5,0.22,45.439769,-67.74166
1205,"DIXMONT",NA,"1990-28-02",15,4,0.27,44.681508,-69.14679
1208,"HOULTON (B)",NA,"1990-28-02",28,6,0.21,45.948968,-67.992477
1331,"DANFORTH",NA,"1990-28-02",24,6,0.25,45.65018,-67.819633
1335,"SQUA PAN (C) (MPSC)",NA,"1990-28-02",32.8,7.4,0.23,46.549984,-68.320219
1336,"SQUA PAN (D) (MPSC)",NA,"1990-28-02",28.4,6.4,0.23,46.549984,-68.320219
1017,"MEDWAY (BH)",NA,"1990-01-03",25.6,4.1,0.16,45.609351,-68.545196
1018,"AMHERST (BH)",NA,"1990-01-03",21,3.86,0.18,44.830908,-68.448707
1044,"PINKHAM NOTCH (UWP)",NA,"1990-01-03",30.75,11,0.36,44.245329,-71.256143
1045,"BETHEL",NA,"1990-01-03",23.4,6.5,0.28,44.414178,-70.837891
1046,"SOUTH PARIS",NA,"1990-01-03",21.5,6,0.28,44.263479,-70.514237
1053,"GORHAM; NH",NA,"1990-01-03",20.9,5.9,0.28,44.385017,-71.139329
1053,"GORHAM; NH",NA,"1990-01-03",17,5.1,0.3,44.385017,-71.139329
1067,"PLEASANT RIVER (UWP 3-13)",NA,"1990-01-03",34,8.2,0.24,44.354181,-70.85833
1076,"DEAD RIVER",NA,"1990-01-03",24,5.4,0.23,45.232017,-70.190888
1095,"TURNER",NA,"1990-01-03",18,5.4,0.3,44.261242,-70.218117
1123,"BELGRADE",NA,"1990-01-03",23,5.7,0.25,44.521331,-69.882981
1133,"WELD-PHILLIPS",NA,"1990-01-03",29,7.9,0.27,44.764319,-70.444001
1136,"AUBURN",NA,"1990-01-03",21.2,6.4,0.3,44.060078,-70.275323
1151,"DIXFIELD",1546,"1990-01-03",27,8,0.3,44.587278,-70.354622
1169,"NEWRY (SCREW AUGER FALLS)",NA,"1990-01-03",25,7.2,0.29,44.570139,-70.906388
1169,"NEWRY (SCREW AUGER FALLS)",NA,"1990-01-03",27.2,7.3,0.27,44.570139,-70.906388
1171,"UPTON (UWP)",NA,"1990-01-03",23,6,0.26,44.678858,-70.986924
1196,"SEBEC (BH)",NA,"1990-01-03",23.6,3.75,0.16,45.241678,-69.106751
1197,"TELOS (BH)",NA,"1990-01-03",33.8,5.4,0.16,46.14337,-69.124108
1223,"DEDHAM (BH)",NA,"1990-01-03",21.5,4.4,0.2,44.640618,-68.555763
1224,"WEST SEBOEIS/LONG A (BH)",NA,"1990-01-03",27.9,4.4,0.16,45.516348,-68.921631
1228,"BRETTUNS MILLS (UWP)",NA,"1990-01-03",31,5.9,0.19,44.383081,-70.254159
1229,"CANTON (UWP)",NA,"1990-01-03",22,5.6,0.26,44.439821,-70.310349
1230,"FRYE (UWP)",NA,"1990-01-03",23,5.8,0.25,44.620329,-70.576394
1231,"ROXBURY NOTCH (UWP)",NA,"1990-01-03",28,6.4,0.23,44.62633,-70.640588
1232,"ANDOVER (UWP)",NA,"1990-01-03",32,7.2,0.23,44.638788,-70.741593
1233,"NORTH RUMFORD (UWP)",NA,"1990-01-03",27,6.2,0.23,44.545837,-70.683327
1235,"WILD RIVER (UWP)",NA,"1990-01-03",21,5.3,0.25,44.341681,-71.016671
1236,"GILEAD (UWP)",NA,"1990-01-03",22,5.5,0.25,44.391681,-70.987504
1237,"U.S. ROUTE 2 VETRANS CLUB (UWP)",NA,"1990-01-03",22,6.7,0.3,44.358341,-71.344498
1238,"RANDOLPH (UWP)",NA,"1990-01-03",18,5.7,0.32,44.375008,-71.426667
1239,"GRAFTON NOTCH (UWP)",NA,"1990-01-03",25,7,0.28,44.591811,-70.947594
1240,"SUNDAY RIVER (UWP)",NA,"1990-01-03",22,5.7,0.26,44.49584,-70.85833
1241,"MILL MOUNTAIN (UWP)",NA,"1990-01-03",22,6.2,0.28,44.73884,-71.1055
1242,"WEST RICHARDSON POND (KWP)",NA,"1990-01-03",28,8,0.29,44.916709,-70.922201
1243,"DEER MOUTAIN (UWP)",NA,"1990-01-03",29,7.7,0.27,44.979181,-70.86667
1244,"OTTER BROOK (UWP)",NA,"1990-01-03",30,7,0.23,44.995078,-70.864213
1245,"DODGE POND (UWP)",NA,"1990-01-03",29,7.2,0.25,44.970753,-70.699967
1247,"HOUGHTON (UWP)",NA,"1990-01-03",25,6.5,0.26,44.835792,-70.707574
1248,"HEIGHT OF LAND; RT. 17 (UWP)",NA,"1990-01-03",26,7.4,0.28,44.838837,-70.708329
1249,"3 MILES/SOUTH OQUOSSOC (UWP)",NA,"1990-01-03",27.8,7,0.25,44.911179,-70.741669
1251,"ROUTE 16; BOG BROOK (UWP)",NA,"1990-01-03",28,7,0.25,44.669441,-71.182641
1252,"DIXVILLE NOTCH: HEIGHT OF LAND (UWP)",NA,"1990-01-03",30,7.9,0.26,44.86309,-71.298867
1253,"1-1/2 MI EAST OF RICHARDSON PD (UWP)",NA,"1990-01-03",29.03,8.7,0.3,44.944511,-70.895829
1254,"BROWN OWL (UWP)",NA,"1990-01-03",27,7,0.26,44.829661,-71.080148
1255,"NO NAME BROOK (UWP)",NA,"1990-01-03",30,7.5,0.25,44.932839,-70.959832
1256,"BARNEY BROOK (UWP)",NA,"1990-01-03",29,7.8,0.27,44.979511,-70.958505
1257,"NORTH OF BEAVER BROOK (UWP)",NA,"1990-01-03",23,6.6,0.29,44.984169,-70.959832
1258,"ALDRICH BROOK (UWP)",NA,"1990-01-03",35,9,0.26,45.007839,-70.945664
1259,"LITTLE ABBOT BROOK (UWP)",NA,"1990-01-03",30,6.6,0.22,44.975006,-71.053498
1260,"NORTH HAMMOND BROOK (UWP)",NA,"1990-01-03",29,8.5,0.29,45.037007,-71.042672
1262,"HAMMEL BROOK (UWP)",NA,"1990-01-03",27,6.7,0.25,45.08625,-71.002001
1263,"WHEELER BROOK (UWP)",NA,"1990-01-03",30,6.2,0.21,45.114259,-71.023001
1264,"LITTLE MAGALLOWAY RIVER (UWP)",NA,"1990-01-03",35,10.2,0.29,45.133299,-71.023827
1285,"WEST ENFIELD (BH)",NA,"1990-01-03",25.2,3.2,0.13,45.251102,-68.642609
1299,"PONTOOK DAM/PONTOCOOK DA",NA,"1990-01-03",25,7.1,0.28,44.633769,-71.253533
1304,"BIG BLACK",NA,"1990-01-03",28,7.3,0.26,42.952513,-66.680008
1319,"MONMOUTH",NA,"1990-01-03",18.5,5.2,0.28,44.238328,-70.071778
1378,"LONG POND (ANDROSCOGGIN) (UWP)",NA,"1990-01-03",33.3,8,0.24,44.891637,-70.597817
1474,"PINKHAM NOTCH - 1/2 WAY (UWP)",NA,"1990-01-03",20,5.7,0.28,44.30834,-71.224999
1475,"DIXVILLE NOTCH - 1/2 WAY (UWP)",NA,"1990-01-03",27,7.3,0.27,44.85834,-71.287499
1476,"STRATTON ROAD (UWP)",NA,"1990-01-03",31,7.4,0.24,44.995842,-70.604172
1477,"6 MILES/SOUTH OQUOSSOC (UWP)",NA,"1990-01-03",28.5,6.6,0.23,44.87784,-70.712502
1004,"GRINDSTONE",NA,"1990-12-03",18,4.5,0.25,45.729618,-68.587021
1019,"BAILEYVILLE",NA,"1990-12-03",18,6,0.33,45.19377,-67.469917
1041,"WHITNEYVILLE",NA,"1990-12-03",13,5.2,0.4,44.708167,-67.524696
1075,"CARROLL-KOSSUTH",NA,"1990-12-03",20,6.5,0.33,45.409838,-67.970734
1079,"COOPER MOUNTAIN",NA,"1990-12-03",17,6.6,0.39,44.974588,-67.453247
1093,"SEARSMONT",NA,"1990-12-03",12,4.6,0.38,44.403479,-69.227463
1094,"PATTEN",NA,"1990-12-03",25,5.3,0.21,46.067867,-68.437119
1095,"TURNER",NA,"1990-12-03",13.2,3.9,0.29,44.261242,-70.218117
1110,"DYER BROOK",NA,"1990-12-03",22,3.8,0.17,46.050008,-68.225159
1112,"FRANKLIN",NA,"1990-12-03",13,5.7,0.44,44.630122,-68.124313
1117,"BEDDINGTON",NA,"1990-12-03",14,5.6,0.4,44.83952,-68.077163
1118,"MANCHESTER",NA,"1990-12-03",15,4.6,0.31,44.349969,-69.884324
1132,"LINCOLN",NA,"1990-12-03",19,5.9,0.31,45.380429,-68.449478
1136,"AUBURN",NA,"1990-12-03",12.4,4.1,0.33,44.060078,-70.275323
1140,"GRAND LAKE STREAM",NA,"1990-12-03",19,5.8,0.3,45.17344,-67.76683
1146,"BUCKSPORT",NA,"1990-12-03",12,4.7,0.39,44.5567,-68.797096
1147,"CHERRYFIELD",NA,"1990-12-03",22,7.2,0.33,44.607169,-67.971412
1150,"MARION",NA,"1990-12-03",24,7.7,0.32,44.88347,-67.329368
1152,"BARING",NA,"1990-12-03",17,5.8,0.34,45.109578,-67.328483
1154,"TOPSFIELD",1559,"1990-12-03",16,4.9,0.31,45.439769,-67.74166
1170,"TOPSHAM",NA,"1990-12-03",13,3.4,0.26,44.002648,-69.947373
1201,"MATTASEUNK",NA,"1990-12-03",19,4.9,0.26,45.600007,-68.449997
1208,"HOULTON (B)",NA,"1990-12-03",21,6.2,0.29,45.948968,-67.992477
1266,"SEVEN ISLANDS (CHARLIE POND)",NA,"1990-12-03",27,3.9,0.14,46.914431,-69.709534
1317,"COLUMBIA FALLS/EPPING",NA,"1990-12-03",13,5.6,0.43,44.719839,-67.752327
1319,"MONMOUTH",NA,"1990-12-03",14,3.8,0.27,44.238328,-70.071778
1327,"WESLEY",NA,"1990-12-03",18,6,0.33,44.97594,-67.645408
1331,"DANFORTH",NA,"1990-12-03",17,4.3,0.25,45.65018,-67.819633
1001,"ROCKWOOD (KWP)",NA,"1990-13-03",25,7.2,0.29,45.67801,-69.758911
1002,"THE FORKS",NA,"1990-13-03",25,5.8,0.23,45.343902,-69.94883
1008,"AUGUSTA",NA,"1990-13-03",11,3.2,0.29,44.289992,-69.707787
1020,"DOVER-FOXCROFT (B)",NA,"1990-13-03",19,5.7,0.3,45.140618,-69.344948
1022,"FORT KENT",NA,"1990-13-03",29,6,0.21,47.236798,-68.581322
1023,"CONWAY",NA,"1990-13-03",16,5.9,0.37,43.980007,-71.099999
1036,"JACKMAN/JACKMAN STATION (KWP)",1560,"1990-13-03",24,7.7,0.32,45.61838,-70.24965
1037,"PARLIN POND (KWP)",NA,"1990-13-03",26,8,0.31,45.484309,-70.0674
1047,"BRASSUA (KWP)",NA,"1990-13-03",23,7,0.3,45.656509,-69.8107
1050,"PITTSFIELD (B)",NA,"1990-13-03",11,3.5,0.32,44.735629,-69.429337
1055,"ASHLAND AT PINKHAM MILL",NA,"1990-13-03",25,4.3,0.17,46.712761,-68.458412
1056,"CORNISH",NA,"1990-13-03",12,4.2,0.35,43.816677,-70.770592
1061,"GUERETTE",NA,"1990-13-03",28,3.6,0.13,47.083819,-68.231537
1066,"MAYFIELD (BINGHAM UPPER)",NA,"1990-13-03",27,7,0.26,45.09984,-69.779228
1069,"SOUTH LEBANON",1557,"1990-13-03",15,4.4,0.29,43.32868,-70.910653
1080,"KNOWLES CORNER",NA,"1990-13-03",27,6.8,0.25,46.364778,-68.349457
1089,"PORTAGE",NA,"1990-13-03",27,5.9,0.22,46.764939,-68.473106
1090,"WINTERVILLE",NA,"1990-13-03",34,7.6,0.22,46.897453,-68.516449
1121,"WEST KENNEBUNK",NA,"1990-13-03",12,4.6,0.38,43.41683,-70.661217
1131,"HOLLIS CENTER",NA,"1990-13-03",14,5.2,0.37,43.58848,-70.622803
1153,"SOLON (BINGHAM)",NA,"1990-13-03",17,4.5,0.27,44.979979,-69.864289
1157,"MILLINOCKET (GNP)",NA,"1990-13-03",19.7,5.5,0.28,45.641869,-68.713928
1165,"DEXTER",NA,"1990-13-03",16,4.6,0.29,45.043742,-69.316406
1167,"SOUTH CHINA",NA,"1990-13-03",9,2.6,0.29,44.491928,-69.544571
1173,"SOUTH LIMINGTON",NA,"1990-13-03",13,4.5,0.35,43.691609,-70.673859
1178,"DAAQUAM (QUEBEC)",NA,"1990-13-03",28,4.3,0.15,46.600007,-70.080002
1181,"CRAWFORD POND (GNP)",NA,"1990-13-03",36.3,7.3,0.2,45.624547,-69.137902
1183,"FALMOUTH",NA,"1990-13-03",10,3.9,0.39,43.73443,-70.25737
1184,"DENMARK",NA,"1990-13-03",12,4.3,0.36,43.962119,-70.798722
1190,"MONSON",NA,"1990-13-03",27,7.5,0.28,45.333046,-69.544027
1192,"NEWFIELD",NA,"1990-13-03",15,5.1,0.34,43.63057,-70.898629
1195,"KINGSBURY",NA,"1990-13-03",24,5.3,0.22,45.170937,-69.588204
1205,"DIXMONT",NA,"1990-13-03",8,2.8,0.35,44.681508,-69.14679
1206,"CLAYTON LAKE",NA,"1990-13-03",23,5.5,0.24,46.603629,-69.51931
1270,"MILLINOCKET LAKE (GNP)",NA,"1990-13-03",21.3,6.6,0.31,45.712209,-68.82373
1271,"HURD POND (GNP)",NA,"1990-13-03",26.3,5.2,0.2,45.793743,-69.003281
1273,"SOURDNAHUNK LAKE (GNP)",NA,"1990-13-03",20.3,6.6,0.33,46.031769,-69.08239
1275,"CAUCOMGOMOC LAKE (GNP)",NA,"1990-13-03",19,7,0.37,46.207042,-69.623543
1276,"RUSSELL POND/RUSSELL STREAM (GNP)",NA,"1990-13-03",25,6.8,0.27,46.086952,-69.818367
1277,"PENOBSCOT LAKE (GNP)",NA,"1990-13-03",30.7,9.3,0.3,45.917281,-70.224534
1278,"JONES POND (GNP)",NA,"1990-13-03",0,0,0,45.806939,-70.215539
1279,"LOBSTER LAKE (GNP)",NA,"1990-13-03",24.3,7.5,0.31,45.874017,-69.519814
1280,"RAGGED LAKE (GNP)",NA,"1990-13-03",18,7,0.39,45.844467,-69.3927
1283,"FROST POND/RIPOGENOUS DAM (GNP)",NA,"1990-13-03",27,4,0.15,45.910439,-69.185211
1284,"UMBAZOOKSUS LAKE (GNP)",NA,"1990-13-03",25.7,7.4,0.29,46.16007,-69.375427
1291,"SMILEY HILL (KWP)",NA,"1990-13-03",31,8.9,0.29,45.608148,-69.954163
1297,"MUSQUACOOK",NA,"1990-13-03",19,4.4,0.23,46.605428,-69.136872
1318,"JEFFERSON",NA,"1990-13-03",10,2.8,0.28,44.199061,-69.495743
1325,"SOUTH HOPE",NA,"1990-13-03",6,2,0.33,44.214058,-69.182549
1382,"LONG POND (KENNEBEC) (KWP)",NA,"1990-13-03",21.1,6.8,0.32,45.620179,-70.112702
1383,"LONG POND (PENOBSCOT) (GNP)",NA,"1990-13-03",23,7.3,0.32,45.961238,-70.164872
1013,"MOOSEHEAD (KWP)",NA,"1990-14-03",21,6.8,0.32,45.583831,-69.725289
1015,"MERCER",NA,"1990-14-03",13,4.4,0.34,44.682169,-69.898247
1021,"WASHBURN",NA,"1990-14-03",25,5.4,0.22,46.775709,-68.150841
1024,"NORTH ANSON",NA,"1990-14-03",15,4.8,0.32,44.87394,-69.948067
1045,"BETHEL",NA,"1990-14-03",14.8,4.1,0.28,44.414178,-70.837891
1046,"SOUTH PARIS",NA,"1990-14-03",15.1,4.6,0.3,44.263479,-70.514237
1049,"GREENVILLE/GREENVILLE JUNCTION (KWP)",NA,"1990-14-03",23,7,0.3,45.465157,-69.628472
1051,"ROXBURY",NA,"1990-14-03",17,5,0.29,44.64361,-70.585824
1053,"GORHAM; NH",NA,"1990-14-03",13,3.9,0.3,44.385017,-71.139329
1095,"TURNER",NA,"1990-14-03",12.5,3.9,0.31,44.261242,-70.218117
1100,"EUSTIS (KWP)",NA,"1990-14-03",24,5.9,0.25,45.245909,-70.517101
1123,"BELGRADE",NA,"1990-14-03",15,4,0.27,44.521331,-69.882981
1133,"WELD-PHILLIPS",NA,"1990-14-03",19,6.4,0.34,44.764319,-70.444001
1136,"AUBURN",NA,"1990-14-03",14.5,4.9,0.34,44.060078,-70.275323
1151,"DIXFIELD",1546,"1990-14-03",22,6.1,0.28,44.587278,-70.354622
1169,"NEWRY (SCREW AUGER FALLS)",NA,"1990-14-03",19,5.1,0.27,44.570139,-70.906388
1187,"KINGFIELD",NA,"1990-14-03",18,5,0.28,44.958461,-70.119118
1246,"STRATTON (KWP)",NA,"1990-14-03",17.2,5.4,0.31,45.114421,-70.383164
1287,"FLAGSTAFF/FLAGSTAFF DAM (KWP)",NA,"1990-14-03",18,4.6,0.26,45.224398,-70.192124
1288,"CARRABASETT (KWP)",NA,"1990-14-03",25,5.6,0.22,45.127668,-70.169739
1289,"DALLAS (KWP)",NA,"1990-14-03",22,5.1,0.23,45.00287,-70.583672
1290,"CHAIN OF PONDS (KWP)",NA,"1990-14-03",17,4.4,0.26,45.312151,-70.620065
1292,"KOKADJO (KWP)",NA,"1990-14-03",20,6.3,0.32,45.654487,-69.464531
1319,"MONMOUTH",NA,"1990-14-03",13.9,4.2,0.3,44.238328,-70.071778
1335,"SQUA PAN (C) (MPSC)",NA,"1990-14-03",29,7.4,0.26,46.549984,-68.320219
1336,"SQUA PAN (D) (MPSC)",NA,"1990-14-03",21,5.8,0.28,46.549984,-68.320219
1027,"ERROL/ERROL DAM (UWP)",NA,"1990-15-03",23,6.3,0.27,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"1990-15-03",24,7.3,0.3,44.945659,-70.997712
1030,"MIDDLE DAM (UWP)",NA,"1990-15-03",23,6.5,0.28,44.778711,-70.923104
1031,"UPPER DAM (UWP)",NA,"1990-15-03",21,6.3,0.3,44.883761,-70.862954
1038,"ALLAGASH",NA,"1990-15-03",18,5.7,0.32,47.07559,-69.070892
1064,"MACHIAS LAKE",NA,"1990-15-03",21,4.3,0.2,46.681108,-68.750717
1171,"UPTON (UWP)",NA,"1990-15-03",26.3,7.2,0.27,44.678858,-70.986924
1232,"ANDOVER (UWP)",NA,"1990-15-03",22,5.5,0.25,44.638788,-70.741593
1239,"GRAFTON NOTCH (UWP)",NA,"1990-15-03",21,6.4,0.3,44.591811,-70.947594
1244,"OTTER BROOK (UWP)",NA,"1990-15-03",27,8.3,0.31,44.995078,-70.864213
1247,"HOUGHTON (UWP)",NA,"1990-15-03",21,6.1,0.29,44.835792,-70.707574
1252,"DIXVILLE NOTCH: HEIGHT OF LAND (UWP)",NA,"1990-15-03",29.3,8.9,0.3,44.86309,-71.298867
1263,"WHEELER BROOK (UWP)",NA,"1990-15-03",24,7.5,0.31,45.114259,-71.023001
1264,"LITTLE MAGALLOWAY RIVER (UWP)",NA,"1990-15-03",29,8.4,0.29,45.133299,-71.023827
1299,"PONTOOK DAM/PONTOCOOK DA",NA,"1990-15-03",21,6.4,0.3,44.633769,-71.253533
1378,"LONG POND (ANDROSCOGGIN) (UWP)",NA,"1990-15-03",29,8,0.28,44.891637,-70.597817
1475,"DIXVILLE NOTCH - 1/2 WAY (UWP)",NA,"1990-15-03",20.3,7.2,0.35,44.85834,-71.287499
1476,"STRATTON ROAD (UWP)",NA,"1990-15-03",27,7.3,0.27,44.995842,-70.604172
1017,"MEDWAY (BH)",NA,"1990-16-03",20,3.85,0.19,45.609351,-68.545196
1018,"AMHERST (BH)",NA,"1990-16-03",14,2.6,0.19,44.830908,-68.448707
1196,"SEBEC (BH)",NA,"1990-16-03",15.6,3.1,0.2,45.241678,-69.106751
1223,"DEDHAM (BH)",NA,"1990-16-03",14,2.8,0.2,44.640618,-68.555763
1224,"WEST SEBOEIS/LONG A (BH)",NA,"1990-16-03",24,4.3,0.18,45.516348,-68.921631
1285,"WEST ENFIELD (BH)",NA,"1990-16-03",19.2,3,0.16,45.251102,-68.642609
1197,"TELOS (BH)",NA,"1990-17-03",26.8,5,0.19,46.14337,-69.124108
1064,"MACHIAS LAKE",NA,"1990-27-03",18,4.8,0.27,46.681108,-68.750717
1178,"DAAQUAM (QUEBEC)",NA,"1990-27-03",23,5.7,0.25,46.600007,-70.080002
1206,"CLAYTON LAKE",NA,"1990-27-03",17,5.4,0.32,46.603629,-69.51931
1297,"MUSQUACOOK",NA,"1990-27-03",16,4.3,0.27,46.605428,-69.136872
1001,"ROCKWOOD (KWP)",NA,"1990-02-04",16,5.3,0.33,45.67801,-69.758911
1017,"MEDWAY (BH)",NA,"1990-02-04",9.6,1.8,0.19,45.609351,-68.545196
1018,"AMHERST (BH)",NA,"1990-02-04",3.3,0.29,0.09,44.830908,-68.448707
1036,"JACKMAN/JACKMAN STATION (KWP)",1560,"1990-02-04",16,5.6,0.35,45.61838,-70.24965
1037,"PARLIN POND (KWP)",NA,"1990-02-04",17,5.8,0.34,45.484309,-70.0674
1047,"BRASSUA (KWP)",NA,"1990-02-04",14,4.9,0.35,45.656509,-69.8107
1196,"SEBEC (BH)",NA,"1990-02-04",7.8,1.34,0.17,45.241678,-69.106751
1197,"TELOS (BH)",NA,"1990-02-04",21.6,6.3,0.29,46.14337,-69.124108
1223,"DEDHAM (BH)",NA,"1990-02-04",5,0.9,0.18,44.640618,-68.555763
1224,"WEST SEBOEIS/LONG A (BH)",NA,"1990-02-04",15.9,2.7,0.17,45.516348,-68.921631
1285,"WEST ENFIELD (BH)",NA,"1990-02-04",0.3,1.3,4.33,45.251102,-68.642609
1291,"SMILEY HILL (KWP)",NA,"1990-02-04",23,8.1,0.35,45.608148,-69.954163
1335,"SQUA PAN (C) (MPSC)",NA,"1990-02-04",22.7,7.4,0.33,46.549984,-68.320219
1336,"SQUA PAN (D) (MPSC)",NA,"1990-02-04",14.3,4.9,0.34,46.549984,-68.320219
1382,"LONG POND (KENNEBEC) (KWP)",NA,"1990-02-04",14.9,5.2,0.35,45.620179,-70.112702
1004,"GRINDSTONE",NA,"1990-03-04",9,3.2,0.36,45.729618,-68.587021
1013,"MOOSEHEAD (KWP)",NA,"1990-03-04",13,4.8,0.37,45.583831,-69.725289
1038,"ALLAGASH",NA,"1990-03-04",11,3.8,0.34,47.07559,-69.070892
1049,"GREENVILLE/GREENVILLE JUNCTION (KWP)",NA,"1990-03-04",16,5.9,0.37,45.465157,-69.628472
1075,"CARROLL-KOSSUTH",NA,"1990-03-04",9,2.1,0.23,45.409838,-67.970734
1094,"PATTEN",NA,"1990-03-04",19,5.6,0.29,46.067867,-68.437119
1100,"EUSTIS (KWP)",NA,"1990-03-04",16,5.4,0.34,45.245909,-70.517101
1110,"DYER BROOK",NA,"1990-03-04",12,2.6,0.22,46.050008,-68.225159
1132,"LINCOLN",NA,"1990-03-04",5,1.9,0.38,45.380429,-68.449478
1154,"TOPSFIELD",1559,"1990-03-04",8,2.9,0.36,45.439769,-67.74166
1201,"MATTASEUNK",NA,"1990-03-04",15,4.5,0.3,45.600007,-68.449997
1208,"HOULTON (B)",NA,"1990-03-04",12,4.1,0.34,45.948968,-67.992477
1246,"STRATTON (KWP)",NA,"1990-03-04",10.1,4.6,0.46,45.114421,-70.383164
1266,"SEVEN ISLANDS (CHARLIE POND)",NA,"1990-03-04",18,5.8,0.32,46.914431,-69.709534
1287,"FLAGSTAFF/FLAGSTAFF DAM (KWP)",NA,"1990-03-04",11,3.7,0.34,45.224398,-70.192124
1288,"CARRABASETT (KWP)",NA,"1990-03-04",16,5.2,0.33,45.127668,-70.169739
1289,"DALLAS (KWP)",NA,"1990-03-04",13,5.1,0.39,45.00287,-70.583672
1290,"CHAIN OF PONDS (KWP)",NA,"1990-03-04",7,2.7,0.39,45.312151,-70.620065
1292,"KOKADJO (KWP)",NA,"1990-03-04",14,5,0.36,45.654487,-69.464531
1331,"DANFORTH",NA,"1990-03-04",7,2.5,0.36,45.65018,-67.819633
1019,"BAILEYVILLE",NA,"1990-04-04",0,0,0,45.19377,-67.469917
1021,"WASHBURN",NA,"1990-04-04",14,4.8,0.34,46.775709,-68.150841
1141,"VANCEBORO",NA,"1990-04-04",8,2.5,0.31,45.545149,-67.480262
1344,"NORTH LAKE; EAST GRAND LAKE (GP)",NA,"1990-04-04",8.3,2.5,0.3,42.952513,-66.680008
1345,"DEERING LAKE; EAST GRAND LAKE (GP)",NA,"1990-04-04",3,1,0.33,42.952513,-66.680008
1346,"BRACKET LAKE; EAST GRAND LAKE (GP)",NA,"1990-04-04",9,2.5,0.28,45.755542,-67.866997
1347,"GREENLAND COVE; EAST GRAND LAKE (GP)",NA,"1990-04-04",7,2.5,0.36,42.952513,-66.680008
1348,"FOREST CITY; EAST GRAND LAKE (GP)",NA,"1990-04-04",7,2.5,0.36,45.658363,-67.730796
1348,"FOREST CITY; EAST GRAND LAKE (GP)",NA,"1990-04-04",0,0,0,45.658363,-67.730796
1349,"LAMBERT LAKE; GRAND FALLS (GP)",NA,"1990-04-04",20,6.1,0.3,45.540836,-67.531441
1350,"DARK COVE; EAST GRAND LAKE (GP)",NA,"1990-04-04",0,0,0,45.717488,-67.858497
1351,"TOMAH FLOWAGE; GRAND FALLS (GP)",NA,"1990-04-04",0,0,0,45.48706,-67.610336
1352,"WEST MUSQUASH LAKE; GRAND FALLS (GP)",NA,"1990-04-04",5,1.6,0.32,42.952513,-66.680008
1353,"EAST MUSQUASH LAKE; GRAND FALLS (GP)",NA,"1990-04-04",6,1.9,0.32,42.952513,-66.680008
1354,"FARROW LAKE; GRAND FALLS (GP)",NA,"1990-04-04",12,3.5,0.29,45.41463,-67.764991
1355,"BIG LAKE; T21 ED; GRAND FALLS (GP)",NA,"1990-04-04",0,0,0,42.952513,-66.680008
1356,"CLIFFORD LAKE (GP) (AVERAGE)",NA,"1990-04-04",3,1.5,0.5,45.068898,-67.683006
1473,"LONG LAKE/PRINCETON/GRAND FALLS (GP)",NA,"1990-04-04",3,1,0.33,42.952513,-66.680008
1159,"HARMONY-ATHENS",NA,"1990-13-04",20,5.2,0.26,44.958399,-69.604279
1196,"SEBEC (BH)",NA,"1990-15-04",0,0,0,45.241678,-69.106751
1285,"WEST ENFIELD (BH)",NA,"1990-15-04",0,0,0,45.251102,-68.642609
1004,"GRINDSTONE",NA,"1990-17-04",0,0,0,45.729618,-68.587021
1017,"MEDWAY (BH)",NA,"1990-17-04",0,0,0,45.609351,-68.545196
1018,"AMHERST (BH)",NA,"1990-17-04",0,0,0,44.830908,-68.448707
1064,"MACHIAS LAKE",NA,"1990-17-04",14,4.5,0.32,46.681108,-68.750717
1075,"CARROLL-KOSSUTH",NA,"1990-17-04",0,0,0,45.409838,-67.970734
1094,"PATTEN",NA,"1990-17-04",15,2.9,0.19,46.067867,-68.437119
1110,"DYER BROOK",NA,"1990-17-04",4.5,1.2,0.27,46.050008,-68.225159
1132,"LINCOLN",NA,"1990-17-04",0,0,0,45.380429,-68.449478
1154,"TOPSFIELD",1559,"1990-17-04",0,0,0,45.439769,-67.74166
1178,"DAAQUAM (QUEBEC)",NA,"1990-17-04",20,4.7,0.23,46.600007,-70.080002
1197,"TELOS (BH)",NA,"1990-17-04",17.6,5.3,0.3,46.14337,-69.124108
1201,"MATTASEUNK",NA,"1990-17-04",0,0,0,45.600007,-68.449997
1206,"CLAYTON LAKE",NA,"1990-17-04",17,6,0.35,46.603629,-69.51931
1208,"HOULTON (B)",NA,"1990-17-04",0,0,0,45.948968,-67.992477
1223,"DEDHAM (BH)",NA,"1990-17-04",0,0,0,44.640618,-68.555763
1224,"WEST SEBOEIS/LONG A (BH)",NA,"1990-17-04",6.2,0.8,0.13,45.516348,-68.921631
1297,"MUSQUACOOK",NA,"1990-17-04",12,3.8,0.32,46.605428,-69.136872
1331,"DANFORTH",NA,"1990-17-04",0,0,0,45.65018,-67.819633
1266,"SEVEN ISLANDS (CHARLIE POND)",NA,"1990-18-04",17,5.5,0.32,46.914431,-69.709534
